business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories,attributes.ByAppointmentOnly,attributes.BusinessAcceptsCreditCards,attributes.BikeParking,attributes.RestaurantsPriceRange2,attributes.CoatCheck,attributes.RestaurantsTakeOut,attributes.RestaurantsDelivery,attributes.Caters,attributes.WiFi,attributes.BusinessParking,attributes.WheelchairAccessible,attributes.HappyHour,attributes.OutdoorSeating,attributes.HasTV,attributes.RestaurantsReservations,attributes.DogsAllowed,attributes.Alcohol,attributes.GoodForKids,attributes.RestaurantsAttire,attributes.Ambience,attributes.RestaurantsTableService,attributes.RestaurantsGoodForGroups,attributes.DriveThru,attributes.NoiseLevel,attributes.GoodForMeal,attributes.BusinessAcceptsBitcoin,attributes.Smoking,attributes.Music,attributes.GoodForDancing,attributes.AcceptsInsurance,attributes.BestNights,attributes.BYOB,attributes.Corkage,attributes.BYOBCorkage,attributes.HairSpecializesIn,attributes.Open24Hours,attributes.RestaurantsCounterService,attributes.AgesAllowed,attributes.DietaryRestrictions
Sy4FzB7QviY06JymSB211Q,Kasai Sushi Bars & Kitchen,11009 Allisonville Rd,Fishers,IN,46038,39.9497208,-86.0418264,5,20,0,"Asian Fusion, Sushi Bars, Restaurants",NA,NA,NA,NA,NA,NA,NA,NA,NA,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",NA,NA,NA,NA,NA,False,NA,NA,NA,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",True,NA,NA,NA,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OIES_WhdNux3PmvSuPM-8Q,Toki Sushi,14313 N Dale Mabry Hwy,Tampa,FL,33618,28.0774196,-82.5059947,4,106,1,"Restaurants, Japanese, Sushi Bars",NA,True,True,2,NA,True,False,True,u'no',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",NA,NA,False,True,True,NA,u'beer_and_wine',True,u'casual',"{u'divey': False, u'hipster': False, u'casual': True, u'touristy': False, u'trendy': False, u'intimate': None, u'romantic': False, u'classy': False, u'upscale': False}",NA,True,NA,u'quiet',"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
bRhnVTfuxDchyFguyDzuDQ,Queen Sushi,281 N Keswick Ave,Glenside,PA,19038,40.1061425402,-75.1469280362,3.5,76,1,"Restaurants, Sushi Bars, Food, Chinese",NA,True,True,2,NA,True,True,False,u'no',"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",NA,NA,False,True,False,NA,u'none',True,u'casual',"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",NA,True,NA,u'average',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EjFp57Nd4bVgb5GNn-XnuA,Tokyo,7911 W Hillsborough Ave,Tampa,FL,33615,27.9969683,-82.5701668,3.5,155,1,"Chinese, Sushi Bars, Japanese, Restaurants",NA,True,True,1,NA,True,True,True,'no',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,NA,True,True,False,NA,u'beer_and_wine',True,u'casual',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': None, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}",True,True,NA,u'quiet',"{'dessert': False, 'latenight': None, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WO5nr-4sjVs506BdCLL0aA,Kuchi Sushi & Hibachi,9206 Anderson Rd,Tampa,FL,33634,28.030876,-82.541377,4,319,1,"Restaurants, Japanese, Asian Fusion, Sushi Bars, Teppanyaki",NA,True,True,2,NA,True,True,False,'no',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",NA,NA,False,True,True,True,'full_bar',True,'casual',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}",True,True,NA,u'average',"{'dessert': None, 'latenight': None, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
m1EGAIfFEN9nG2_bJqnAcQ,Sushi Minato,5085 S McCarran Blvd,Reno,NV,89502,39.4770062,-119.7825078,4,231,0,"Sushi Bars, Japanese, Restaurants",NA,True,True,2,NA,True,False,True,u'free',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",NA,NA,False,True,True,NA,u'beer_and_wine',True,u'casual',"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",NA,True,NA,u'average',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5R6YO6K9PkthkTbXqV9slQ,Sakura Japanese Restaurant,4713 Kirkwood Hwy,Wilmington,DE,19808,39.7229310921,-75.6620611,4,86,1,"Japanese, Restaurants, Sushi Bars, Noodles",NA,True,NA,2,NA,True,True,NA,NA,"{'garage': False, 'street': None, 'validated': False, 'lot': None, 'valet': False}",NA,NA,NA,True,NA,False,NA,True,u'casual',"{u'divey': False, u'hipster': None, u'casual': True, u'touristy': False, u'trendy': None, u'intimate': None, u'romantic': None, u'classy': True, u'upscale': None}",True,True,NA,u'average',"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5jXiZ23pb-xf457uNM2yZg,LJ Thai Sushi,"3736 Annex Ave, Ste 101",Nashville,TN,37209,36.1413036,-86.8822837,5,8,1,"Thai, Sushi Bars, Restaurants",NA,NA,NA,NA,NA,True,None,NA,NA,NA,NA,NA,True,NA,NA,NA,NA,NA,NA,NA,NA,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ld1b8y_PHH6Mn_e7T0u04g,Gachi Sushi and Noodle,"8500 Essington Ave, A West Terminal",Philadelphia,PA,19153,39.8946117,-75.2292952,4,95,1,"Noodles, Japanese, Restaurants, Sushi Bars",NA,True,NA,2,NA,True,False,NA,u'free',"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",NA,NA,False,NA,False,NA,'full_bar',NA,NA,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}",NA,False,NA,NA,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KBsLYznLfnJEY3RIBUZe0Q,Kei Sushi,5085 S McCarran Blvd,Reno,NV,89502,39.4785657157,-119.7867159918,4,357,1,"Asian Fusion, Desserts, Sushi Bars, Food, Japanese, Restaurants",False,True,False,2,NA,True,False,False,'no',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,False,False,False,True,False,u'beer_and_wine',True,'casual',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': True, 'casual': True}",True,True,NA,'average',"{'dessert': None, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",False,NA,NA,NA,NA,NA,True,True,NA,NA,NA,NA,NA,NA
5Ce3lZksYVkCbrihqylVHQ,Sushi Nara,64 N Harrison Rd,Tucson,AZ,85748,32.222552,-110.788132,4.5,159,1,"Sushi Bars, Japanese, Restaurants",NA,True,True,2,NA,True,False,False,'free',"{u'valet': False, u'garage': False, u'street': True, u'lot': False, u'validated': False}",True,False,False,True,True,False,u'full_bar',True,'casual',"{u'divey': False, u'hipster': False, u'casual': True, u'touristy': None, u'trendy': None, u'intimate': False, u'romantic': None, u'classy': None, u'upscale': False}",True,True,False,'quiet',"{'dessert': None, 'latenight': None, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71b0dSgq1XTYYYWs24Fhow,Poké Poké Bowl,"927 Dodecanese Blvd, Ste 2",Tarpon Springs,FL,34689,28.1551896,-82.7638098,4.5,68,0,"Asian Fusion, Fast Food, Vegetarian, Restaurants, Food, Sushi Bars, Poke, Hawaiian",NA,True,NA,2,NA,True,None,True,NA,"{'garage': None, 'street': True, 'validated': None, 'lot': True, 'valet': False}",True,NA,NA,NA,False,NA,NA,True,'casual',NA,NA,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NmzXH-HdWp-Sxdfnw3imUQ,Emoji Sushi & Teriyaki,1600 Old York Rd,Abington,PA,19001,40.129672,-75.1169336,5,13,1,"Steakhouses, Restaurants, Japanese, Sushi Bars",NA,True,False,NA,NA,True,True,True,u'free',"{u'valet': False, u'garage': False, u'street': False, u'lot': True, u'validated': False}",True,NA,False,True,NA,NA,u'none',True,NA,"{u'divey': None, u'hipster': None, u'casual': None, u'touristy': None, u'trendy': None, u'intimate': None, u'romantic': None, u'classy': True, u'upscale': None}",True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,True,False,NA,NA,NA,NA,NA,NA
VOGWnQHijIpURf4eNSvIaw,Imperial Asian Buffet,21627 Villages Lakes Shopping Dr,Land o lakes,FL,34639,28.190878,-82.458285,3,56,0,"Buffets, Asian Fusion, Sushi Bars, Restaurants, Chinese",NA,True,True,2,NA,True,False,True,u'free',"{'garage': None, 'street': False, 'validated': False, 'lot': None, 'valet': False}",NA,NA,False,True,False,NA,u'beer_and_wine',True,u'casual',"{'touristy': False, 'hipster': False, 'romantic': None, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}",True,True,NA,u'average',"{'dessert': None, 'latenight': None, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': None}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1Pxg1AMf0rEn9QF__ZYoWw,Samurai Sushi,2209 Elliston Pl,Nashville,TN,37203,36.1510902665,-86.8037759995,4,367,1,"Japanese, Restaurants, Sushi Bars",NA,True,True,2,NA,True,True,False,u'no',"{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}",NA,True,None,True,False,NA,u'beer_and_wine',True,'casual',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}",True,False,NA,u'average',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ajfBGoRGUzhD0fTXLENcrw,Asahi Sushi & Asian Grill,102 Woodland Hwy,Belle Chasse,LA,70037,29.8635757,-89.9964664,4,56,1,"Japanese, Restaurants, Sushi Bars",NA,True,False,2,NA,True,False,False,u'no',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,NA,False,True,True,NA,u'beer_and_wine',True,u'casual',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': None, 'trendy': False, 'upscale': False, 'classy': None, 'casual': True}",True,True,NA,u'quiet',"{'dessert': None, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': False}",NA,NA,NA,NA,NA,NA,False,NA,NA,NA,NA,NA,NA,NA
k3EQAQGptzHzl6oEoas61w,Ithai & Sushi Restaurant,11002 Seminole Blvd,Largo,FL,33778,27.8730288,-82.7875025,4,63,1,"Restaurants, Thai, Sushi Bars",NA,True,True,2,NA,True,True,False,'no',"{'garage': None, 'street': None, 'validated': None, 'lot': True, 'valet': False}",NA,NA,False,True,False,NA,'none',True,'casual',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': None, 'trendy': None, 'upscale': None, 'classy': None, 'casual': True}",True,False,NA,'average',"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KA9WEoGHr9Ae0pFXZqzylQ,Rue 13,1311 Washington Ave,Saint Louis,MO,63103,38.6322076,-90.1987397,3.5,28,0,"Dance Clubs, Sushi Bars, Restaurants, Bars, Nightlife, Lounges",NA,True,NA,2,NA,NA,False,False,NA,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",NA,True,True,True,NA,NA,'full_bar',False,u'dressy',"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}",NA,True,NA,u'loud',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dSPA4yql9vUwnYRxHiVtHA,Makiman Sushi,1326 Spruce St,Philadelphia,PA,19107,39.9466853,-75.1639951,3.5,209,0,"Sushi Bars, Japanese, Restaurants",NA,True,True,2,NA,True,True,True,u'no',"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",NA,NA,True,False,True,NA,u'none',True,u'casual',"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",NA,True,NA,u'average',NA,NA,NA,NA,NA,NA,NA,NA,NA,u'yes_free',NA,NA,NA,NA,NA
oYzq49fG7jokPLQ38bFMOw,Hachi,4275 County Ln Rd,Chalfont,PA,18914,40.266182,-75.225904,4.5,258,1,"Japanese, Asian Fusion, Seafood, Restaurants, Sushi Bars",NA,True,False,2,NA,True,False,True,'no',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,False,None,False,True,False,'none',True,'casual',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': True, 'casual': False}",True,True,NA,'average',"{'dessert': None, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8LonS_bxNmCDk3FWiG9lzA,Tomo Sushi & Ramen,228 Arch St,Philadelphia,PA,19106,39.951923,-75.144335,4.5,193,1,"Japanese, Restaurants, Ramen, Sushi Bars",NA,True,True,2,NA,True,True,False,u'no',"{u'valet': False, u'garage': None, u'street': True, u'lot': False, u'validated': None}",True,NA,True,True,True,NA,u'none',True,u'casual',"{u'divey': False, u'hipster': False, u'casual': True, u'touristy': False, u'trendy': True, u'intimate': None, u'romantic': True, u'classy': None, u'upscale': False}",True,False,NA,u'average',"{'dessert': None, 'latenight': None, 'lunch': None, 'dinner': True, 'brunch': None, 'breakfast': None}",NA,NA,NA,NA,NA,NA,True,False,NA,NA,NA,NA,NA,NA
64i1xdiU1Wvo1Cuu0erFGA,Megu Sushi & Hibachi,"1990 Marlton Pike E, Ste 18",Cherry Hill,NJ,08003,39.8996708,-74.9532997,3.5,121,1,"Japanese, Restaurants, Sushi Bars, Teppanyaki",NA,True,True,2,NA,True,True,True,'no',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,True,True,True,True,NA,u'none',True,u'casual',"{u'divey': False, u'hipster': False, u'casual': True, u'touristy': False, u'trendy': False, u'intimate': False, u'romantic': False, u'classy': False, u'upscale': False}",True,True,NA,'average',"{'dessert': None, 'latenight': False, 'lunch': None, 'dinner': True, 'brunch': False, 'breakfast': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
byYUYIXVxS6IUXC42THYFw,Asian Star,3148 Willits Rd,Philadelphia,PA,19136,40.0573352,-75.014859,3,5,0,"Thai, Restaurants, Chinese, Japanese, Sushi Bars",NA,True,NA,NA,NA,None,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,True,NA,NA,NA,NA,NA,u'quiet',"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vo4NZBtF3mr6EJitNnq-Wg,Pizzeria Maki,"4007 Kennett Pike, Ste A",Greenville,DE,19807,39.7797569,-75.5983935,5,13,1,"Restaurants, Pizza, Salad, Sushi Bars",NA,NA,NA,NA,NA,True,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
zSEFzAbxnO44w8ACQ_XkAA,Akira Hibachi & Sushi Bar,13420 Boyette Rd,Riverview,FL,33569,27.8521439085,-82.2678940657,4,74,1,"Asian Fusion, Sushi Bars, Restaurants, Gluten-Free, Japanese, Seafood, Steakhouses",NA,True,False,2,NA,True,True,False,'free',"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",False,NA,False,False,False,False,u'full_bar',True,'casual',"{u'divey': False, u'hipster': None, u'casual': True, u'touristy': None, u'trendy': None, u'intimate': None, u'romantic': None, u'classy': False, u'upscale': None}",False,True,NA,'average',"{'dessert': None, 'latenight': None, 'lunch': None, 'dinner': True, 'brunch': None, 'breakfast': None}",False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
e9J0IWHyYGU-AcCqTQ7lSA,Kaisen Sushi,14841 N Dale Mabry Hwy,Tampa,FL,33618,28.083075,-82.504375,4,69,0,"Restaurants, Sushi Bars, Japanese",NA,True,True,2,NA,True,False,False,'no',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",NA,NA,False,False,True,NA,u'beer_and_wine',True,'casual',"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",NA,True,NA,u'average',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
zqezBUeLGh-U4kRJgB4sGA,Soho Japanese Restaurant,8800 New Falls Rd,Levittown,PA,19054,40.1741415,-74.8304145,5,6,0,"Japanese, Noodles, Restaurants, Sushi Bars",NA,True,False,1,NA,True,True,True,u'no',"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,NA,False,False,False,False,u'none',True,'casual',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",True,True,NA,NA,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
aerbI0ICiEMIgeSUaLEpHw,Tokyo Japanese Restaurant,4044 Skippack Pike,Skippack,PA,19474,40.223632,-75.401727,4,59,0,"Japanese, Sushi Bars, Restaurants",NA,True,True,2,NA,True,False,False,u'free',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",NA,NA,True,False,True,NA,u'full_bar',True,'casual',"{u'divey': False, u'hipster': False, u'casual': True, u'touristy': False, u'trendy': False, u'intimate': None, u'romantic': None, u'classy': False, u'upscale': None}",NA,True,NA,u'quiet',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VKzz9e1IPOAhptsJX1d3_A,Zushi Dozo,3747 Church Rd,Mount Laurel,NJ,08054,39.930347,-74.9749935,4,13,0,"Restaurants, Sushi Bars, Japanese",NA,True,True,2,NA,True,False,True,'no',"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",NA,NA,False,False,True,NA,u'none',True,'casual',"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",True,True,NA,'average',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
V7TaLZ5EB94hqRIZ1_xjGQ,Kawa Japanese Cuisine,821 W Sproul Rd,Springfield,PA,19064,39.9439214896,-75.3488279928,4.5,145,1,"Sushi Bars, Restaurants, Ramen, Steakhouses, Japanese, Noodles",False,True,True,2,NA,True,True,True,u'free',"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,False,False,True,False,False,u'none',True,u'casual',"{u'divey': False, u'hipster': None, u'casual': True, u'touristy': False, u'trendy': None, u'intimate': False, u'romantic': None, u'classy': False, u'upscale': None}",True,True,NA,u'average',"{'dessert': None, 'latenight': None, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IGCOAAkyHLksdnvyWhmqYw,Oranj Sushi Bar,"West Edmonton mall, 8882 170 Street NW , Suite 1648",Edmonton,AB,T5T 4M2,53.5226325989,-113.6232452393,2.5,34,0,"Sushi Bars, Restaurants",NA,NA,True,2,NA,True,False,True,u'no',"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",NA,NA,False,True,True,NA,u'full_bar',True,u'casual',"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",NA,False,NA,u'average',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IDITmPV4olLuRHdnQ9m9BQ,Katsumi's Teaching Kitchen,222 Main St,Beech Grove,IN,46107,39.7219581367,-86.0846889832,5,21,1,"Education, Specialty Schools, Cooking Classes, Restaurants, Arts & Crafts, Cooking Schools, Shopping, Sushi Bars, Japanese",NA,True,False,2,NA,False,False,False,u'no',"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,NA,False,False,True,NA,NA,True,u'casual',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",False,True,NA,u'average',"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8-AIbFaP6GP9BwHZdclBog,Oh Yoko!,"Pine Tree Plz, 1428 Marlton Pike E",Cherry Hill,NJ,08034,39.9110535,-74.9915109,4,108,0,"Specialty Food, Restaurants, Ethnic Food, Japanese, Food, Sushi Bars",NA,True,NA,3,NA,True,False,False,u'no',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",NA,NA,False,False,True,NA,u'none',True,'casual',"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",NA,True,NA,u'average',NA,NA,NA,NA,NA,NA,NA,NA,False,'yes_free',NA,NA,NA,NA,NA
vC2qm1y3Au5czBtbhc-DNw,Sushi Teri,970 Linden Ave,Carpinteria,CA,93013,34.3985268,-119.5184755,3,167,1,"Restaurants, Sushi Bars",NA,True,True,2,NA,True,False,False,u'no',"{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}",NA,NA,False,True,True,NA,u'beer_and_wine',True,u'casual',"{u'divey': False, u'hipster': False, u'casual': True, u'touristy': False, u'trendy': False, u'intimate': False, u'romantic': False, u'classy': False, u'upscale': False}",NA,True,NA,u'average',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-AhpS4MUSdYWg8SwZpV6eA,Tokyo Express,5220 23rd Avenue NW,Edmonton,AB,T6L 6Y7,53.4550264,-113.4229759,2.5,9,1,"Fast Food, Restaurants, Japanese, Sushi Bars",NA,NA,False,1,NA,True,False,NA,'free',"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",NA,NA,False,True,False,NA,NA,True,'casual',"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",NA,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8K73iRrUIXcwTB5SKetptQ,Sushi-Haru,3817 Northdale Blvd,Tampa,FL,33624,28.0943138,-82.5041143,3.5,63,0,"Japanese, Restaurants, Seafood, Sushi Bars",NA,True,False,2,NA,True,False,False,u'free',"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",NA,True,False,True,True,NA,u'beer_and_wine',True,u'casual',"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",True,True,NA,u'quiet',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8G4mt9y5mRg161XBs-hePw,Izakaya Ren,2948 Dougherty Ferry Rd,Valley Park,MO,63122,38.5684398,-90.4749003,4,121,1,"Food, Korean, Sushi Bars, Restaurants, Japanese",NA,True,True,2,NA,True,True,False,'no',"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",NA,True,False,True,True,NA,u'full_bar',True,u'casual',"{'touristy': False, 'hipster': False, 'romantic': None, 'divey': False, 'intimate': None, 'trendy': None, 'upscale': False, 'classy': None, 'casual': True}",NA,True,NA,u'quiet',"{'dessert': None, 'latenight': False, 'lunch': None, 'dinner': True, 'brunch': False, 'breakfast': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3PlpoDgeAQAreL8FM2LelA,Kauboi Izakaya,1286 S Virginia St,Reno,NV,89502,39.5118968857,-119.806008659,4,312,1,"Sushi Bars, Pubs, Gastropubs, Japanese, Restaurants, Czech, Nightlife, Bars",NA,True,False,2,NA,True,True,False,'no',"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",NA,NA,None,True,False,False,'full_bar',False,'casual',"{'touristy': False, 'hipster': True, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}",True,True,NA,u'very_loud',"{'dessert': False, 'latenight': False, 'lunch': None, 'dinner': True, 'brunch': False, 'breakfast': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0wTai9TZOXmZ7qrhp2e8XA,Makoto Japanese Steakhouse,2182 Hwy 41 S,Greenbrier,TN,37073,36.4126347524,-86.7914654749,4,27,1,"Sushi Bars, Restaurants, Japanese, Steakhouses",NA,True,NA,2,NA,True,False,NA,'free',NA,NA,NA,None,True,False,NA,NA,True,'casual',"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}",NA,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
